,day,depot,list_plants,list_pickups,list_dropoffs,total_jobs,total_distance,routing_sequence,worst_edge_pickup,worst_edge_distance,worst_edge_dropoff,edges,distance_uptodate
677,17330,Neuherberg,['Neuherberg'],"['10370_9000948541', '10685_9000966351', '10801_9000844620', '11039_9000973823', '11255_9000937576', '11263_9000975294', '11460_9000979287', '11567_9000968456', '19304_9000850229', '19920_9000949208', '20085_9000826387', '29314_9000879418', '29330_9000957653', '50067_9000944652', '50113_9000931965', '7311183_9000972883', '20088_9000773873']","['9315_9000985869', '10042_9000987832', '10564_9000985126', '11232_9000985501', '11461_9000987052', '19044_9000986112', '19155_9000986533', '19196_9000985821', '19248_9000982455', '29018_9000988378', '29292_9000983487', '739146_9000987864', '739364_9000984696', '19225_9000987541']",0,0,[],,,0,0,True
678,17331,Neuherberg,['Neuherberg'],"['9134_9000918614', '10500_9000944363', '10561_9000971568', '10649_9000979049', '11359_9000966711', '11413_9000871821', '11429_9000960270', '19086_9000955137', '19139_9000861611', '19281_9000946813', '19327_9000977915', '20022_9000923666', '29331_9000970259', '50119_9000958180', '99013145_9000969018', '10115_9000971832', '19224_9000971815', '20240_9000963767']","['10338_9000987988', '10482_9000988092', '10973_9000983387', '11055_9000987556', '11212_9000988907', '11255_9000989756', '11357_9000988128', '11408_9000983150', '11557_9000989840', '19920_9000987708', '20467_9000990854', '20537_9000985897', '20554_9000987929', '29228_9000987831', '29250_9000984147', '29271_9000982761', '50086_9000983773', '73943_9000986463', '99013011_9000990085', '11451_9000983866', '19200_9000986224', '29135_9000989084']",0,0,[],,,0,0,True
679,17332,Neuherberg,[],[],[],0,0,[],,,0,0,True
680,17333,Neuherberg,['Neuherberg'],"['11478_9000772946', '9009_9000912821', '10451_9000975016', '10791_9000982177', '11349_9000963909', '11366_9000949556', '11405_9000946910', '11415_9000975690', '19346_9000963775', '29257_9000898713', '99009342_9000976639', '99013215_9000941995', '11389_9000968810', '19302_9000966159', '29216_9000921945', '73041_9000921821', '73113_9000973047']","['10054_9000986936', '10199_9000992605', '10293_9000986934', '10370_9000987816', '10648_9000990884', '10685_9000988382', '10801_9000986287', '11039_9000989009', '11229_9000991226', '19191_9000988396', '19386_9000990447', '29330_9000989002', '50007_9000988347', '99005071_9000991231', '9048_9000988054', '10978_9000990390', '50115_9000990846']",0,0,[],,,0,0,True
681,17334,Neuherberg,['Neuherberg'],"['11400_9000773214', '9149_9000921891', '10275_9000975452', '11110_9000946061', '11434_9000946467', '19064_9000945746', '19120_9000816261', '19330_9000968986', '29099_9000923647', '29261_9000845903', '29311_9000875440', '50025_9000978989', '50133_9000974413', '50063_9000897603']","['10029_9000991800', '10514_9000994433', '11215_9000991109', '11330_9000989680', '11349_9000991335', '11358_9000990959', '11359_9000989467', '11478_9000994422', '11564_9000990835', '11567_9000989460', '13247_9000991333', '19224_9000991282', '20197_9000989953', '29333_9000992203', '50106_9000992611']",0,0,[],,,0,0,True
682,17335,Neuherberg,['Neuherberg'],"['9310_9000959304', '10041_9000984410', '10078_9000963903', '10086_9000889221', '10157_9000922985', '10161_9000976609', '10740_9000976690', '11436_9000968839', '11541_9000950456', '19353_9000964254', '20125_9000975504', '20176_9000946050', '20337_9000953660', '20391_9000883288', '73048_9000937418', '73042_9000920373']","['9009_9000994273', '9609_9000995179', '10218_9000994276', '10423_9000995753', '10791_9000994193', '11230_9000994203', '11415_9000994173', '11542_9000992676', '19167_9000995782', '19281_9000985980', '19327_9000991710', '19346_9000990982', '20013_9000994636', '20425_9000991235', '29314_9000995492', '99009342_9000998354', '19302_9000994893']",0,0,[],,,0,0,True
683,17336,Neuherberg,['Neuherberg'],"['10374_9000970037', '10635_9000975254', '10691_9000971759', '10970_9000979621', '11184_9000977453', '11456_9000975297', '11457_9000920885', '11629_9000979874', '11663_9000957637', '19355_9000961389', '19406_9000943987', '20253_9000955083', '20612_9000983485', '29127_9000944085', '99005056_9000971123', '19245_9000838285', '29001_9000929248', '29084_9000946863', '99019949_9000955558']","['9089_9000998244', '9134_9000996370', '9297_9000996491', '10086_9000997439', '10202_9000994329', '10275_9000997241', '10563_9000994424', '11018_9000996604', '11429_9000998182', '11436_9000996262', '11541_9000997626', '19120_9000986694', '19139_9000996859', '19170_9000994692', '19174_9000995793', '19927_9000997308', '20391_9000996743', '20544_9000995480', '20581_9000997713', '20627_9000992799']",0,0,[],,,0,0,True
684,17337,Neuherberg,['Neuherberg'],"['9028_9000975481', '9330_9000985248', '10011_9000972840', '10259_9000966815', '10587_9000978985', '11266_9000937210', '11367_9000970126', '11412_9000943557', '11414_9000841702', '11431_9000965676', '19183_9000962636', '19197_9000904500', '19201_9000910202', '19306_9000974330', '19382_9000977379', '20127_9000979475', '29130_9000849551']","['9310_9001000307', '10078_9000990491', '10635_9001001092', '19064_9000998564', '19105_9000999009', '19245_9000999254', '19330_9001000311', '19353_9000996912', '19395_9000998466', '20085_9001000316', '20471_9001000471', '29005_9000995350', '29311_9000997266', '50001_9000999674', '19304_9000998519']",0,0,[],,,0,0,True
685,17338,Neuherberg,['Neuherberg'],"['9297_9000996491', '10058_9000974524', '10495_9000874396', '10660_9000832385', '11230_9000994203', '11277_9000956886', '11328_9000958242', '11365_9000973384', '11448_9000951322', '19030_9000969136', '19267_9000970133', '19310_9000978509', '19317_9000960101', '19376_9000983237', '20132_9000968571', '29056_9000925377', '29150_9000940431', '50007_9000988347', '50086_9000983773']","['10041_9001000680', '10210_9001001091', '10451_9001000682', '10667_9001002653', '11456_9001001496', '11516_9001001234', '11609_9001002378', '11663_9001001330', '19421_9001001528', '20125_9000994922', '20240_9001002794', '20492_9001001535', '29334_9000991237', '99004321_9000998079', '99005056_9001000692', '99013007_9001001663']",0,0,[],,,0,0,True
686,17339,Neuherberg,['Neuherberg'],"['29208_9000559679', '9101_9000959619', '10199_9000992605', '10865_9000983226', '11218_9000869598', '11237_9000965719', '11349_9000991335', '11438_9000855855', '11538_9000920141', '11540_9000982025', '11562_9000970686', '13247_9000991333', '19196_9000985821', '19345_9000975977', '19381_9000958232', '19396_9000978469', '19941_9000914844', '20014_9000960631', '20076_9000849693', '20138_9000941875', '20302_9000960046', '20392_9000968096', '20611_9000947020', '29134_9000984206', '50041_9000922020', '50138_9000954026']","['10374_9001002893', '11263_9000995631', '11431_9001003974', '11434_9001002176', '19201_9001000627', '19317_9001004742', '19406_9001003295', '20274_9001000687', '20337_9001002492', '20558_9001003566', '29001_9001003433', '29130_9001001729', '29216_9001000772', '50024_9001002079', '50129_9001004343', '29123_9001003844']",0,0,[],,,0,0,True
687,17340,Neuherberg,[],[],[],0,0,[],,,0,0,True
688,17341,Neuherberg,['Neuherberg'],"['9011_9000947092', '10526_9000964823', '11055_9000987556', '11375_9000979011', '11415_9000994173', '11432_9000949115', '19072_9000936381', '19932_9000882023', '20108_9000984153', '20262_9000959744', '20440_9000971075', '29283_9000973819', '50010_9000824224', '50029_9000979972', '11283_9000974521']","['9297_9001005081', '10011_9001005914', '10743_9001004234', '11412_9001003108', '19382_9001004080', '19941_9001004879', '20126_9001003319', '20132_9001001000', '29084_9001004700', '29150_9001005595', '50073_9001005449', '73041_9001004194']",0,0,[],,,0,0,True
689,17342,Neuherberg,['Neuherberg'],"['9251_9000957959', '10801_9000986287', '11039_9000989009', '11229_9000991226', '11359_9000989467', '11423_9000967634', '19044_9000986112', '19346_9000990982', '19920_9000987708', '20036_9000920143', '20184_9000915088', '20383_9000942841', '20535_9000980034', '20554_9000987929', '29228_9000987831', '29330_9000989002', '99013032_9000965535', '50115_9000990846']","['9101_9001006222', '10634_9001008049', '10660_9001004459', '10970_9001006684', '11237_9001007752', '11277_9001009750', '11328_9001006823', '11400_9001005602', '11444_9001009710', '11457_9001009519', '11655_9001004915', '19267_9001003436', '19345_9001003962', '19376_9001006007', '20009_9001004926', '20298_9001004490', '20355_9001003658', '20392_9001008045', '20440_9001006055', '99005077_9001007831', '11389_9001007313', '19325_9001007188']",0,0,[],,,0,0,True
690,17343,Neuherberg,['Neuherberg'],"['29300_9000724542', '9315_9000985869', '10029_9000991800', '10042_9000987832', '10081_9000929546', '10791_9000994193', '11330_9000989680', '11408_9000983150', '11462_9000966297', '19105_9000999009', '19356_9000947522', '20264_9000982052', '99005071_9000991231', '19200_9000986224']","['9011_9001006424', '10526_9001010529', '11055_9001010492', '11216_9001009829', '11359_9001012015', '11375_9001009819', '11383_9001008077', '11414_9001010429', '11556_9001014106', '19196_9001010178', '19197_9001007922', '20138_9001008115', '20421_9001011599', '29261_9001010070']",0,0,[],,,0,0,True
691,17344,Neuherberg,['Neuherberg'],"['10116_9000939612', '10186_9000973019', '10514_9000994433', '11014_9000972946', '11196_9000985270', '11215_9000991109', '11302_9000963247', '11523_9000880873', '11564_9000990835', '19065_9000868121', '19092_9000930581', '19167_9000995782', '19245_9000999254', '20483_9000970939', '29271_9000982761', '29299_9000916432', '99013007_9001001663', '50101_9000857652']","['9053_9001010717', '10260_9001007171', '10587_9001014288', '10650_9001013095', '11039_9001011184', '19044_9001012019', '19932_9001011881', '20036_9001011669', '20302_9001011895', '20501_9001013302', '29099_9001011614']",0,0,[],,,0,0,True
692,17345,Neuherberg,['Neuherberg'],"['9050_9000976057', '9297_9001005081', '10293_9000986934', '10564_9000985126', '10685_9000988382', '10995_9000984806', '11567_9000989460', '11569_9000955718', '19224_9000991282', '19246_9000964658', '19353_9000996912', '20197_9000989953', '20553_9000983434', '20627_9000992799', '29130_9001001729', '50073_9001005449', '50106_9000992611', '739146_9000987864', '739364_9000984696', '99013035_9000966762']","['10115_9001014899', '10279_9001012957', '10514_9001014726', '10801_9001012910', '11080_9001017374', '11184_9001015379', '11249_9001015194', '11408_9001014578', '11448_9001013680', '11680_9001017336', '19092_9001014707', '19346_9001014343', '19356_9001013833', '20264_9001013645', '20554_9000987902', '29271_9001016483', '50086_9001013576']",0,0,[],,,0,0,True
693,17346,Neuherberg,['Neuherberg'],"['11232_9000985501', '11327_9000972360', '11429_9000998182', '11542_9000992676', '19170_9000994692', '19927_9000997308', '29251_9000869885', '99005077_9001007831', '19225_9000987541', '19302_9000994893', '20652_9000963733', '29135_9000989084']","['10116_9001016218', '10161_9001015948', '10495_9001016145', '10658_9001006517', '10691_9001019268', '11185_9001014965', '11230_9001016135', '11283_9001018048', '11302_9001016475', '11366_9001016766', '11405_9001015368', '11432_9001016156', '11435_9001016082', '11475_9001016086', '11523_9001017712', '19065_9001013055', '19246_9001013640', '20383_9001016264', '20535_9001016638', '50063_9001015778', '50113_9001017339', '73046_9001015861', '29299_9001013684']",0,0,[],,,0,0,True
694,17347,Neuherberg,['Neuherberg'],"['29164_9000701523', '9087_9000823193', '10370_9000987816', '10374_9001002893', '11100_9000875860', '11358_9000990959', '11434_9001002176', '11461_9000987052', '19139_9000996859', '19191_9000988396', '19281_9000985980', '19323_9000860610', '19348_9000970069', '19407_9000970348', '20240_9001002794', '20298_9001004490', '20331_9000979054', '20492_9001001535', '19325_9001007188', '50037_9000964722']","['10293_9001019162', '10685_9001017673', '11365_9001015060', '11440_9001017930', '11443_9001017497', '11540_9001020052', '11549_9001019673', '11562_9001016767', '11567_9001019594', '11569_9001006891', '13236_9001019229', '19306_9001016211', '19353_9001018950', '20652_9001019613', '29234_9001017904', '29251_9001018880', '50115_9001017106']",0,0,[],,,0,0,True
695,17348,Neuherberg,['Neuherberg'],"['20259_9000770812', '9134_9000996370', '10260_9001007171', '11281_9000933705', '11359_9001012015', '11414_9001010429', '11456_9001001496', '11521_9000940226', '11609_9001002378', '19174_9000995793', '19244_9000976900', '19941_9001004879', '29136_9000827226']","['10081_9001019708', '10370_9001020741', '10791_9001020215', '11195_9001019500', '11386_9001021510', '11429_9001020311', '11461_9001020035', '11537_9001022300', '19200_9001020836', '19355_9001018387', '20127_9001021216', '20483_9001019182', '29257_9001021205', '29283_9001019227']",0,0,[],,,0,0,True
696,17349,Neuherberg,['Neuherberg'],"['9009_9000994273', '10202_9000994329', '10275_9000997241', '10660_9001004459', '10857_9000984183', '11078_9000946912', '11237_9001007752', '11357_9000988128', '11480_9000910428', '11541_9000997626', '11594_9000980134', '19064_9000998564', '19199_9000982512', '19376_9001006007', '19395_9000998466', '20032_9000941997', '20132_9001001000', '20334_9000976734', '20440_9001006055', '20544_9000995480', '29140_9000966332', '29313_9000875713', '29314_9000995492', '9048_9000988054', '9071_9000933597']","['9292_9001021366', '10058_9001021874', '11327_9001022491', '11333_9001021408', '11359_9001022403', '11367_9001023353', '11415_9001023103', '11456_9001022971', '19072_9001020136', '19139_9001021218', '19167_9001019125', '19170_9001018410', '19281_9001021503', '19920_9001022063', '20076_9001017109', '20240_9001018849', '50037_9001021777', '50092_9001022142', '50095_9001021608', '19224_9001022047']",0,0,[],,,0,0,True
697,17350,Neuherberg,['Neuherberg'],"['10355_9000929234', '10526_9001010529', '10648_9000990884', '10654_9000984018', '11405_9001015368', '11556_9001014106', '19196_9001010178', '19197_9001007922', '19293_9000946770', '19345_9001003962', '50019_9000982021', '99005056_9001000692', '19304_9000998519']","['9009_9001023784', '9087_9001026219', '9134_9001026405', '10654_9001026962', '11357_9001025080', '11414_9001023758', '11609_9001026821', '19174_9001022122', '19310_9001024812', '19323_9001023617', '19381_9001024180', '19396_9001022841', '19407_9001024307', '19941_9001025687', '20014_9001025952', '20440_9001022077', '29313_9001023878', '50049_9001022880', '50067_9001025013', '50137_9001026334', '99003535_9001023519', '99005077_9001024390', '19080_9001024182', '19253_9001023289']",0,0,[],,,0,0,True
698,17351,Neuherberg,['Neuherberg'],"['50011_9000695429', '10218_9000994276', '10667_9001002653', '10971_9000979437', '11168_9000930663', '11225_9000952545', '11436_9000996262', '11655_9001004915', '19137_9000863008', '20425_9000991235', '20467_9000990854', '20581_9000997713', '50113_9001017339']","['10260_9001026986', '10275_9001025377', '10500_9001025339', '10660_9001027394', '10915_9001026302', '11259_9001025931', '11541_9001024966', '11542_9001026467', '19225_9001023030', '19345_9001026214', '19376_9001025378', '20544_9001025083', '20563_9001025279', '29135_9001024451', '99005010_9001021369', '50073_9001021686']",0,0,[],,,0,0,True
699,17352,Neuherberg,['Neuherberg'],"['9101_9001006222', '10011_9001005914', '10078_9000990491', '10789_9000958153', '10801_9001012910', '10970_9001006684', '10973_9000983387', '11035_9000949213', '11255_9000989756', '11328_9001006823', '11375_9001009819', '11383_9001008077', '11457_9001009519', '11537_9001022300', '19092_9001014707', '19201_9001000627', '19330_9001000311', '50033_9000967045']","['9050_9001024906', '9297_9001027387', '10526_9001027616', '10667_9001024907', '10857_9001026834', '10976_9001028394', '11237_9001029126', '11436_9001029124', '11521_9001027876', '19196_9001026262', '19197_9001028833', '19244_9001026651', '19245_9001019066', '20132_9001020068', '29127_9001024488', '29140_9001024734', '29130_9001023671']",0,0,[],,,0,0,True
